exprs	process	real	size	rows	cols	max_memory
({ })	2.7190000002619286e-6	4.0531158447265625e-6	1963219523	100000	1000	21976584192
"x <- read.delim(file, quote = """", na.strings = NULL, stringsAsFactors = FALSE)"	469.145386488	469.13783383369446	1963219523	100000	1000	21976584192
print(head(x, 10))	0.1731891569999675	0.17319536209106445	1963219523	100000	1000	21976584192
a <- head(x)	0.008141313000010086	0.0081424713134765625	1963219523	100000	1000	21976584192
b <- tail(x)	0.0082061669999689	0.0082073211669921875	1963219523	100000	1000	21976584192
c <- x[sample(NROW(x), 100), ]	0.009942793000050187	0.009943962097167969	1963219523	100000	1000	21976584192
d <- x[x$X1 > 3, ]	0.08927977199999759	0.0892794132232666	1963219523	100000	1000	21976584192
e <- tapply(x$X1, as.integer(x$X2), mean)	0.005087380000020403	0.0050885677337646484	1963219523	100000	1000	21976584192
