exprs	process	real	size	rows	cols	max_memory
library(vroom)	0.1869603480000004	0.1901698112487793	1681610033	14776615	11	11401613312
"x <- vroom(file, col_types = c(pickup_datetime = ""c""), trim_ws = FALSE, quote..."	14.653750835	0.6106917858123779	1681610033	14776615	11	11401613312
print(x)	0.11577393700000016	0.11381793022155762	1681610033	14776615	11	11401613312
a <- head(x)	1.802660000009837e-4	1.819133758544922e-4	1681610033	14776615	11	11401613312
b <- tail(x)	3.839270000014494e-4	3.85284423828125e-4	1681610033	14776615	11	11401613312
c <- x[sample(NROW(x), 100), ]	2.1558199999915928e-4	0.00021696090698242188	1681610033	14776615	11	11401613312
"d <- x[x$payment_type == ""UNK"", ]"	1.4973486069999993	1.49735689163208	1681610033	14776615	11	11401613312
e <- tapply(x$tip_amount, x$payment_type, mean)	12.851850425000002	10.379057884216309	1681610033	14776615	11	11401613312
