exprs	process	real	size	rows	cols	max_memory
({ library(vroom) library(dplyr) })	0.3755629420000002	0.3804049491882324	1681610033	14776615	11	9670438912
"x <- vroom(file, col_types = c(pickup_datetime = ""c""), trim_ws = FALSE, quote..."	45.635141053	17.77158236503601	1681610033	14776615	11	9670438912
print(x)	0.09524404500000117	0.0952446460723877	1681610033	14776615	11	9670438912
a <- head(x)	1.882829999999558e-4	1.8978118896484375e-4	1681610033	14776615	11	9670438912
b <- tail(x)	4.4345799999945257e-4	4.448890686035156e-4	1681610033	14776615	11	9670438912
c <- sample_n(x, 100)	0.008341685999994297	0.008342981338500977	1681610033	14776615	11	9670438912
"d <- filter(x, payment_type == ""UNK"")"	0.9177132820000011	0.9177112579345703	1681610033	14776615	11	9670438912
e <- group_by(x, payment_type) %>% summarise(avg_tip = mean(tip_amount))	1.215995620000001	1.2159924507141113	1681610033	14776615	11	9670438912
