exprs	process	real	size	rows	cols	max_memory
library(vroom)	6.394399999987144e-5	6.5326690673828125e-05	709936880	2342339	37	10060206080
x <- vroom_fwf(file, fields, col_types = types)	0.1502136580000002	0.14892792701721191	709936880	2342339	37	10060206080
print(head(x, 10))	0.16258619799999963	0.1589524745941162	709936880	2342339	37	10060206080
a <- head(x)	4.6218800000019655e-4	4.6372413635253906e-4	709936880	2342339	37	10060206080
b <- tail(x)	6.259939999999631e-4	6.270408630371094e-4	709936880	2342339	37	10060206080
c <- x[sample(NROW(x), 100), ]	0.003716898999999607	0.0037183761596679688	709936880	2342339	37	10060206080
"d <- x[x$PERSONS == ""06"", ]"	0.22324925100000037	0.22325396537780762	709936880	2342339	37	10060206080
e <- tapply(x$TOTPUMA5, x$STATE, mean)	2.0829679469999993	1.5870113372802734	709936880	2342339	37	10060206080
