exprs	process	real	size	rows	cols	max_memory
({ library(vroom) library(dplyr) })	0.36705858499999966	0.3708353042602539	490798139	1000000	25	9971515392
"x <- vroom(file, trim_ws = FALSE, quote = """", escape_double = FALSE, na = cha..."	2.9427627150000006	0.1916210651397705	490798139	1000000	25	9971515392
print(x)	0.2458847139999989	0.23302221298217773	490798139	1000000	25	9971515392
a <- head(x)	3.095369999996933e-4	3.1113624572753906e-4	490798139	1000000	25	9971515392
b <- tail(x)	5.204690000013557e-4	5.221366882324219e-4	490798139	1000000	25	9971515392
c <- sample_n(x, 100)	0.011447291000001414	0.011448860168457031	490798139	1000000	25	9971515392
d <- filter(x, X1 > 3)	0.4933662999999999	0.04863476753234863	490798139	1000000	25	9971515392
e <- group_by(x, as.integer(X2)) %>% summarise(avg_X1 = mean(X1))	0.26971233600000133	0.26970911026000977	490798139	1000000	25	9971515392
