exprs	process	real	size	rows	cols	max_memory
library(data.table)	0.058305233000000456	0.05830669403076172	400248755	1000000	25	12317282304
"x <- fread(file, sep = ""\t"", quote = """", strip.white = FALSE, na.strings = NULL)"	38.3637835	36.02532696723938	400248755	1000000	25	12317282304
print(x)	0.09479118499999828	0.017809152603149414	400248755	1000000	25	12317282304
a <- head(x)	3.414450000036595e-4	3.4356117248535156e-4	400248755	1000000	25	12317282304
b <- tail(x)	2.740150000022368e-4	2.760887145996094e-4	400248755	1000000	25	12317282304
c <- x[sample(NROW(x), 100), ]	0.06949582400000054	0.003184795379638672	400248755	1000000	25	12317282304
"d <- x[X1 == ""helpless_sheep"", ]"	0.23972691899999887	0.017302989959716797	400248755	1000000	25	12317282304
e <- x[, .(mean(nchar(X2))), by = X1]	0.3817091239999968	0.2894415855407715	400248755	1000000	25	12317282304
