exprs	process	real	size	rows	cols	max_memory
({ library(arrow) library(dplyr) })	0.4243632860000002	0.4282519817352295	400248755	1000000	25	24890834944
"x <- read_tsv_arrow(file, quote = """", na = character(), as_data_frame = FALSE)"	4.802103337	0.24086308479309082	400248755	1000000	25	24890834944
print(x)	0.06949185799999924	0.06949543952941895	400248755	1000000	25	24890834944
a <- head(x)	7.830369999997089e-4	7.865428924560547e-4	400248755	1000000	25	24890834944
b <- tail(x)	0.0013857020000003217	0.0013887882232666016	400248755	1000000	25	24890834944
c <- x[sample(NROW(x), 100), ]	0.09479171599999958	0.11198282241821289	400248755	1000000	25	24890834944
"d <- x[x$X1 == ""helpless_sheep"", ]"	0.0637539450000002	0.06375670433044434	400248755	1000000	25	24890834944
e <- group_by(x, X1) %>% summarise(avg_nchar = mean(nchar(X2)))	1.4258091569999998	1.3469045162200928	400248755	1000000	25	24890834944
