exprs	process	real	size	rows	cols	max_memory
({ library(readr) library(dplyr) })	0.3771658630000001	0.379835844039917	400248755	1000000	25	11051831296
"x <- read_tsv(file, trim_ws = FALSE, quote = """", na = character())"	53.629359304	53.62894153594971	400248755	1000000	25	11051831296
print(x)	0.10664367399999719	0.1066436767578125	400248755	1000000	25	11051831296
a <- head(x)	2.4190399999923784e-4	2.4318695068359375e-4	400248755	1000000	25	11051831296
b <- tail(x)	4.8104099999335403e-4	4.8232078552246094e-4	400248755	1000000	25	11051831296
c <- sample_n(x, 100)	0.01058423199999936	0.010585546493530273	400248755	1000000	25	11051831296
"d <- filter(x, X1 == ""helpless_sheep"")"	0.015649363000001415	0.01565074920654297	400248755	1000000	25	11051831296
e <- group_by(x, X1) %>% summarise(avg_nchar = mean(nchar(X2)))	0.3701701290000017	0.3701651096343994	400248755	1000000	25	11051831296
