reading_package	manip_package	op	type	time	size	max_memory	rows	cols
readr	dplyr	tail	real	0.002281665802001953	1600080624	19604860928	100000	1000
readr	dplyr	sample	process	0.022896290000005592	1600080624	19604860928	100000	1000
readr	dplyr	sample	real	0.02289748191833496	1600080624	19604860928	100000	1000
readr	dplyr	filter	process	0.03083108800001355	1600080624	19604860928	100000	1000
readr	dplyr	filter	real	0.030832290649414062	1600080624	19604860928	100000	1000
readr	dplyr	aggregate	process	0.06957426499997155	1600080624	19604860928	100000	1000
readr	dplyr	aggregate	real	0.06957435607910156	1600080624	19604860928	100000	1000
vroom	base	setup	process	0.1868447050000004	1600080624	13476024320	100000	1000
vroom	base	setup	real	0.1904466152191162	1600080624	13476024320	100000	1000
vroom	base	read	process	10.673775032999998	1600080624	13476024320	100000	1000
vroom	base	read	real	0.6465282440185547	1600080624	13476024320	100000	1000
vroom	base	print	process	0.17470492600000043	1600080624	13476024320	100000	1000
vroom	base	print	real	0.17470335960388184	1600080624	13476024320	100000	1000
vroom	base	head	process	0.0033220420000006357	1600080624	13476024320	100000	1000
vroom	base	head	real	0.0033235549926757812	1600080624	13476024320	100000	1000
vroom	base	tail	process	0.003522237000002093	1600080624	13476024320	100000	1000
vroom	base	tail	real	0.003523588180541992	1600080624	13476024320	100000	1000
vroom	base	sample	process	0.004282395000000605	1600080624	13476024320	100000	1000
vroom	base	sample	real	0.0042836666107177734	1600080624	13476024320	100000	1000
vroom	base	filter	process	0.04342287400000089	1600080624	13476024320	100000	1000
vroom	base	filter	real	0.04342341423034668	1600080624	13476024320	100000	1000
vroom	base	aggregate	process	0.17977399899999824	1600080624	13476024320	100000	1000
vroom	base	aggregate	real	0.1797807216644287	1600080624	13476024320	100000	1000
vroom	dplyr	setup	process	0.37553841200000004	1600080624	13486485504	100000	1000
vroom	dplyr	setup	real	0.37876415252685547	1600080624	13486485504	100000	1000
vroom	dplyr	read	process	10.712703886	1600080624	13486485504	100000	1000
vroom	dplyr	read	real	0.5582377910614014	1600080624	13486485504	100000	1000
vroom	dplyr	print	process	0.15362645499999772	1600080624	13486485504	100000	1000
vroom	dplyr	print	real	0.15362548828125	1600080624	13486485504	100000	1000
vroom	dplyr	head	process	0.003074081999997702	1600080624	13486485504	100000	1000
vroom	dplyr	head	real	0.0030753612518310547	1600080624	13486485504	100000	1000
vroom	dplyr	tail	process	0.003158011000000016	1600080624	13486485504	100000	1000
vroom	dplyr	tail	real	0.0031595230102539062	1600080624	13486485504	100000	1000
vroom	dplyr	sample	process	0.01871262400000262	1600080624	13486485504	100000	1000
vroom	dplyr	sample	real	0.018713712692260742	1600080624	13486485504	100000	1000
vroom	dplyr	filter	process	0.05456592699999874	1600080624	13486485504	100000	1000
vroom	dplyr	filter	real	0.05456686019897461	1600080624	13486485504	100000	1000
vroom	dplyr	aggregate	process	0.11496009900000104	1600080624	13486485504	100000	1000
vroom	dplyr	aggregate	real	0.11496734619140625	1600080624	13486485504	100000	1000
