reading_package	manip_package	op	type	time	size	max_memory	rows	cols
readr	dplyr	sample	process	0.009607376999998252	490798139	9559216128	1000000	25
readr	dplyr	sample	real	0.009608983993530273	490798139	9559216128	1000000	25
readr	dplyr	filter	process	0.01760961700000152	490798139	9559216128	1000000	25
readr	dplyr	filter	real	0.017611026763916016	490798139	9559216128	1000000	25
readr	dplyr	aggregate	process	0.09156179100000017	490798139	9559216128	1000000	25
readr	dplyr	aggregate	real	0.09156203269958496	490798139	9559216128	1000000	25
vroom	base	setup	process	0.18280984500000041	490798139	9713610752	1000000	25
vroom	base	setup	real	0.18670248985290527	490798139	9713610752	1000000	25
vroom	base	read	process	2.9187004440000006	490798139	9713610752	1000000	25
vroom	base	read	real	0.27026987075805664	490798139	9713610752	1000000	25
vroom	base	print	process	0.18458651299999929	490798139	9713610752	1000000	25
vroom	base	print	real	0.17130088806152344	490798139	9713610752	1000000	25
vroom	base	head	process	2.6019299999902046e-4	490798139	9713610752	1000000	25
vroom	base	head	real	2.620220184326172e-4	490798139	9713610752	1000000	25
vroom	base	tail	process	4.863510000010507e-4	490798139	9713610752	1000000	25
vroom	base	tail	real	4.8828125e-4	490798139	9713610752	1000000	25
vroom	base	sample	process	0.002009845999999982	490798139	9713610752	1000000	25
vroom	base	sample	real	0.0020117759704589844	490798139	9713610752	1000000	25
vroom	base	filter	process	0.4953695319999998	490798139	9713610752	1000000	25
vroom	base	filter	real	0.03682732582092285	490798139	9713610752	1000000	25
vroom	base	aggregate	process	0.2685723099999997	490798139	9713610752	1000000	25
vroom	base	aggregate	real	0.2685689926147461	490798139	9713610752	1000000	25
vroom	dplyr	setup	process	0.36705858499999966	490798139	9971515392	1000000	25
vroom	dplyr	setup	real	0.3708353042602539	490798139	9971515392	1000000	25
vroom	dplyr	read	process	2.9427627150000006	490798139	9971515392	1000000	25
vroom	dplyr	read	real	0.1916210651397705	490798139	9971515392	1000000	25
vroom	dplyr	print	process	0.2458847139999989	490798139	9971515392	1000000	25
vroom	dplyr	print	real	0.23302221298217773	490798139	9971515392	1000000	25
vroom	dplyr	head	process	3.095369999996933e-4	490798139	9971515392	1000000	25
vroom	dplyr	head	real	3.1113624572753906e-4	490798139	9971515392	1000000	25
vroom	dplyr	tail	process	5.204690000013557e-4	490798139	9971515392	1000000	25
vroom	dplyr	tail	real	5.221366882324219e-4	490798139	9971515392	1000000	25
vroom	dplyr	sample	process	0.011447291000001414	490798139	9971515392	1000000	25
vroom	dplyr	sample	real	0.011448860168457031	490798139	9971515392	1000000	25
vroom	dplyr	filter	process	0.4933662999999999	490798139	9971515392	1000000	25
vroom	dplyr	filter	real	0.04863476753234863	490798139	9971515392	1000000	25
vroom	dplyr	aggregate	process	0.26971233600000133	490798139	9971515392	1000000	25
vroom	dplyr	aggregate	real	0.26970911026000977	490798139	9971515392	1000000	25
vroom_no_altrep	base	setup	process	0.18910947999999994	490798139	9409232896	1000000	25
