reading_package	manip_package	op	type	time	size	max_memory	rows	cols
vroom	dplyr	tail	real	3.8933753967285156e-4	19747530143	88760856576	173179759	11
vroom	dplyr	sample	process	0.007053303000020605	19747530143	88760856576	173179759	11
vroom	dplyr	sample	real	0.007054805755615234	19747530143	88760856576	173179759	11
vroom	dplyr	filter	process	24.196673096000012	19747530143	88760856576	173179759	11
vroom	dplyr	filter	real	24.196407318115234	19747530143	88760856576	173179759	11
vroom	dplyr	aggregate	process	58.523679207999976	19747530143	88760856576	173179759	11
vroom	dplyr	aggregate	real	58.52271318435669	19747530143	88760856576	173179759	11
vroom_no_altrep	dplyr	setup	process	0.377798125	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	setup	real	0.38102078437805176	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	read	process	554.559976978	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	read	real	227.04956817626953	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	print	process	1.7423454749999792	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	print	real	1.7424321174621582	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	head	process	2.012930000319102e-4	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	head	real	2.0241737365722656e-4	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	tail	process	4.395880000629404e-4	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	tail	real	4.4083595275878906e-4	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	sample	process	0.00817919099995379	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	sample	real	0.0081806182861328125	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	filter	process	10.807184009000025	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	filter	real	10.807587146759033	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	aggregate	process	6.576649942000017	19747530143	66953326592	173179759	11
vroom_no_altrep	dplyr	aggregate	real	6.57698392868042	19747530143	66953326592	173179759	11
