reading_package	manip_package	op	type	time	size	max_memory	rows	cols
read.delim	base	tail	real	0.0082073211669921875	1963219523	21976584192	100000	1000
read.delim	base	sample	process	0.009942793000050187	1963219523	21976584192	100000	1000
read.delim	base	sample	real	0.009943962097167969	1963219523	21976584192	100000	1000
read.delim	base	filter	process	0.08927977199999759	1963219523	21976584192	100000	1000
read.delim	base	filter	real	0.0892794132232666	1963219523	21976584192	100000	1000
read.delim	base	aggregate	process	0.005087380000020403	1963219523	21976584192	100000	1000
read.delim	base	aggregate	real	0.0050885677337646484	1963219523	21976584192	100000	1000
readr	dplyr	setup	process	0.37464667400000007	1963219523	12291584000	100000	1000
readr	dplyr	setup	real	0.3784642219543457	1963219523	12291584000	100000	1000
readr	dplyr	read	process	65.343022468	1963219523	12291584000	100000	1000
readr	dplyr	read	real	65.34225821495056	1963219523	12291584000	100000	1000
readr	dplyr	print	process	0.1626422329999997	1963219523	12291584000	100000	1000
readr	dplyr	print	real	0.16264057159423828	1963219523	12291584000	100000	1000
readr	dplyr	head	process	0.0020791839999958484	1963219523	12291584000	100000	1000
readr	dplyr	head	real	0.002080678939819336	1963219523	12291584000	100000	1000
readr	dplyr	tail	process	0.002326385999992908	1963219523	12291584000	100000	1000
readr	dplyr	tail	real	0.0023279190063476562	1963219523	12291584000	100000	1000
readr	dplyr	sample	process	0.030264094000003183	1963219523	12291584000	100000	1000
readr	dplyr	sample	real	0.030265331268310547	1963219523	12291584000	100000	1000
readr	dplyr	filter	process	0.015302743999995982	1963219523	12291584000	100000	1000
readr	dplyr	filter	real	0.015304088592529297	1963219523	12291584000	100000	1000
readr	dplyr	aggregate	process	0.040732753000000343	1963219523	12291584000	100000	1000
readr	dplyr	aggregate	real	0.04073357582092285	1963219523	12291584000	100000	1000
vroom	base	setup	process	0.18657943799999988	1963219523	14211629056	100000	1000
vroom	base	setup	real	0.19002294540405273	1963219523	14211629056	100000	1000
vroom	base	read	process	10.145304681999999	1963219523	14211629056	100000	1000
vroom	base	read	real	0.6629595756530762	1963219523	14211629056	100000	1000
vroom	base	print	process	0.24458867000000062	1963219523	14211629056	100000	1000
vroom	base	print	real	0.23135828971862793	1963219523	14211629056	100000	1000
vroom	base	head	process	0.0034852169999997074	1963219523	14211629056	100000	1000
vroom	base	head	real	0.00348663330078125	1963219523	14211629056	100000	1000
vroom	base	tail	process	0.003503788999999813	1963219523	14211629056	100000	1000
vroom	base	tail	real	0.0035049915313720703	1963219523	14211629056	100000	1000
vroom	base	sample	process	0.0042323579999994365	1963219523	14211629056	100000	1000
vroom	base	sample	real	0.004233598709106445	1963219523	14211629056	100000	1000
vroom	base	filter	process	0.07940139499999965	1963219523	14211629056	100000	1000
vroom	base	filter	real	0.012578725814819336	1963219523	14211629056	100000	1000
vroom	base	aggregate	process	0.03533702700000063	1963219523	14211629056	100000	1000
vroom	base	aggregate	real	0.03533792495727539	1963219523	14211629056	100000	1000
vroom	dplyr	setup	process	0.3692913200000003	1963219523	14231326720	100000	1000
vroom	dplyr	setup	real	0.37291955947875977	1963219523	14231326720	100000	1000
vroom	dplyr	read	process	12.635211291999997	1963219523	14231326720	100000	1000
vroom	dplyr	read	real	0.64139556884765625	1963219523	14231326720	100000	1000
vroom	dplyr	print	process	0.2116216289999997	1963219523	14231326720	100000	1000
vroom	dplyr	print	real	0.19867348670959473	1963219523	14231326720	100000	1000
vroom	dplyr	head	process	0.0031644570000004535	1963219523	14231326720	100000	1000
vroom	dplyr	head	real	0.003165721893310547	1963219523	14231326720	100000	1000
vroom	dplyr	tail	process	0.0032493019999968453	1963219523	14231326720	100000	1000
vroom	dplyr	tail	real	0.003250598907470703	1963219523	14231326720	100000	1000
vroom	dplyr	sample	process	0.019235631000000808	1963219523	14231326720	100000	1000
vroom	dplyr	sample	real	0.019237041473388672	1963219523	14231326720	100000	1000
vroom	dplyr	filter	process	0.09179619800000083	1963219523	14231326720	100000	1000
vroom	dplyr	filter	real	0.02236795425415039	1963219523	14231326720	100000	1000
vroom	dplyr	aggregate	process	0.06981897799999714	1963219523	14231326720	100000	1000
vroom	dplyr	aggregate	real	0.06981945037841797	1963219523	14231326720	100000	1000
vroom_no_altrep	base	setup	process	0.18520711599999995	1963219523	12143136768	100000	1000
vroom_no_altrep	base	setup	real	0.18842411041259766	1963219523	12143136768	100000	1000
vroom_no_altrep	base	read	process	58.958636225	1963219523	12143136768	100000	1000
vroom_no_altrep	base	read	real	6.358473300933838	1963219523	12143136768	100000	1000
vroom_no_altrep	base	print	process	0.21534877899999572	1963219523	12143136768	100000	1000
vroom_no_altrep	base	print	real	0.2153468132019043	1963219523	12143136768	100000	1000
vroom_no_altrep	base	head	process	0.002098964999987629	1963219523	12143136768	100000	1000
vroom_no_altrep	base	head	real	0.0021009445190429688	1963219523	12143136768	100000	1000
