exprs	process	real	size	rows	cols	max_memory
({ library(vroom) library(dplyr) })	0.3709960529999998	0.3746504783630371	19747530143	173179759	11	88760856576
"x <- vroom(file, id = ""path"", col_types = c(pickup_datetime = ""c""), trim_ws =..."	181.29560143	5.61337947845459	19747530143	173179759	11	88760856576
print(x)	2.4458905930000014	2.4446310997009277	19747530143	173179759	11	88760856576
a <- head(x)	1.8942900001661656e-4	1.9097328186035156e-4	19747530143	173179759	11	88760856576
b <- tail(x)	3.8802299999929346e-4	3.8933753967285156e-4	19747530143	173179759	11	88760856576
c <- sample_n(x, 100)	0.007053303000020605	0.007054805755615234	19747530143	173179759	11	88760856576
"d <- filter(x, payment_type == ""UNK"")"	24.196673096000012	24.196407318115234	19747530143	173179759	11	88760856576
e <- group_by(x, payment_type) %>% summarise(avg_tip = mean(tip_amount))	58.523679207999976	58.52271318435669	19747530143	173179759	11	88760856576
