exprs	process	real	size	rows	cols	max_memory
"{ library(vroom) data <- vroom(file, col_types = c(pickup_datetime = ""c"")) vr..."	46.576350254000005	15.548102855682373	1712562547	15004556	11	13455364096
"readr::write_tsv(data, tempfile(fileext = "".gz""))"	166.820694237	167.35965371131897	1712562547	15004556	11	13455364096
