exprs	process	real	size	rows	cols	max_memory
"{ library(vroom) data <- vroom(file, col_types = c(pickup_datetime = ""c"")) vr..."	46.236304064	15.557693481445312	1712562547	15004556	11	13856677888
"vroom_write(data, tempfile(fileext = "".tsv""), delim = ""\t"")"	41.249358032	9.184722185134888	1712562547	15004556	11	13856677888
