exprs	process	real	size	rows	cols	max_memory
"{ library(vroom) data <- vroom(file, col_types = c(pickup_datetime = ""c"")) vr..."	46.298950233	15.479346990585327	1712562547	15004556	11	13836234752
"vroom_write(data, pipe(sprintf(""zstd > %s"", tempfile(fileext = "".zst""))), del..."	44.862579958	9.988523244857788	1712562547	15004556	11	13836234752
