exprs	process	real	size	rows	cols	max_memory
"{ library(vroom) data <- vroom(file, col_types = c(pickup_datetime = ""c"")) vr..."	46.272412178	15.805203437805176	1712562547	15004556	11	13836259328
"vroom_write(data, pipe(sprintf(""pigz > %s"", tempfile(fileext = "".gz""))), deli..."	28.555088649000005	6.685694694519043	1712562547	15004556	11	13836259328
