exprs	process	real	size	rows	cols	max_memory
"{ library(vroom) data <- vroom(file, col_types = c(pickup_datetime = ""c"")) vr..."	48.942982437999994	15.84046483039856	1712562547	15004556	11	13192392704
"{ con <- gzfile(tempfile(fileext = "".gz""), ""wb"") write.table(data, con, sep =..."	258.636200298	258.7576355934143	1712562547	15004556	11	13192392704
