exprs	process	real	size	rows	cols	max_memory
"{ library(vroom) data <- vroom(file, col_types = c(pickup_datetime = ""c"")) vr..."	45.065965098	15.661381721496582	1712562547	15004556	11	13420998656
"data.table::fwrite(data, tempfile(fileext = "".tsv""), sep = ""\t"")"	20.453520208999997	9.076677322387695	1712562547	15004556	11	13420998656
