exprs	process	real	size	rows	cols	max_memory
"{ library(vroom) data <- vroom(file, col_types = c(pickup_datetime = ""c"")) vr..."	46.02972401	15.368424654006958	1712562547	15004556	11	13192380416
"{ con <- pipe(sprintf(""zstd > %s"", tempfile(fileext = "".zst"")), ""wb"") write.t..."	126.14851866000001	126.20379948616028	1712562547	15004556	11	13192380416
