exprs	process	real	size	rows	cols	max_memory
"{ library(vroom) data <- vroom(file, col_types = c(pickup_datetime = ""c"")) vr..."	46.602213495	15.693967342376709	1712562547	15004556	11	13454987264
"readr::write_tsv(data, pipe(sprintf(""pigz > %s"", tempfile(fileext = "".gz""))))"	82.768177752	82.81079912185669	1712562547	15004556	11	13454987264
