exprs	process	real	size	rows	cols	max_memory
"{ library(vroom) data <- vroom(file, col_types = c(pickup_datetime = ""c"")) vr..."	45.208176846	15.433149099349976	1712562547	15004556	11	14628884480
"data.table::fwrite(data, tempfile(fileext = "".gz""), sep = ""\t"")"	80.31813818500001	6.2452027797698975	1712562547	15004556	11	14628884480
